Model;Approach;Repetition;Resets;stepsUntilLastReset;lastCandidatePrint
scale.pm(N=10,M=50);bold05;75;1;2;Resets: 1 visitNo: 72 candSize: 50

scale.pm(N=10,M=50);bold05;61;2;7020;Resets: 2 visitNo: 157 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;13;TO;TO;Resets: 0 visitNo: 1806790 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;0;TO;TO;Resets: 0 visitNo: 1706840 candSize: 2499

scale.pm(N=10,M=50);bold05;78;1;2;Resets: 1 visitNo: 75 candSize: 50

scale.pm(N=10,M=50);bold05;94;1;2;Resets: 1 visitNo: 81 candSize: 50

scale.pm(N=10,M=50);bold05;93;1;2;Resets: 1 visitNo: 84 candSize: 50

scale.pm(N=10,M=50);bold05;79;2;12;Resets: 2 visitNo: 79 candSize: 50

scale.pm(N=10,M=50);bold05;96;2;8319;Resets: 2 visitNo: 160 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;12;TO;TO;Resets: 0 visitNo: 1641872 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;11;TO;TO;Resets: 0 visitNo: 1737824 candSize: 2499

scale.pm(N=10,M=50);bold05;97;2;8987;Resets: 2 visitNo: 146 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;14;TO;TO;Resets: 0 visitNo: 2329528 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;34;TO;TO;Resets: 0 visitNo: 1694846 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;15;TO;TO;Resets: 0 visitNo: 1752817 candSize: 2499

herman17_oneinit.pm();bold05;23;TO;TO;Resets: 0 visitNo: 8259544 candSize: 34

herman17_oneinit.pm();bold05;63;TO;TO;Resets: 0 visitNo: 7206913 candSize: 34

herman17_oneinit.pm();bold05;84;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

herman17_oneinit.pm();bold05;43;TO;TO;Resets: 0 visitNo: 7206913 candSize: 34

herman17_oneinit.pm();bold05;58;TO;TO;Resets: 0 visitNo: 7206913 candSize: 34

herman17_oneinit.pm();bold05;83;TO;TO;Resets: 0 visitNo: 5101652 candSize: 34

scale.pm(N=10,M=50);bold05;0;2;7965;Resets: 2 visitNo: 147 candSize: 50

scale.pm(N=10,M=50);bold05;11;2;10;Resets: 2 visitNo: 84 candSize: 50

herman17_oneinit.pm();bold05;62;TO;TO;Resets: 0 visitNo: 6154283 candSize: 34

scale.pm(N=10,M=50);bold05;18;2;10395;Resets: 2 visitNo: 159 candSize: 50

herman17_oneinit.pm();bold05;91;TO;TO;Resets: 0 visitNo: 7733229 candSize: 34

scale.pm(N=10,M=50);bold05;29;5;72468;Resets: 5 visitNo: 369 candSize: 50

scale.pm(N=10,M=50);bold05;36;2;9499;Resets: 2 visitNo: 154 candSize: 50

scale.pm(N=10,M=50);bold05;47;7;130043;Resets: 7 visitNo: 531 candSize: 50

herman17_oneinit.pm();bold05;24;TO;TO;Resets: 0 visitNo: 9312174 candSize: 34

scale.pm(N=10,M=50);bold05;54;4;20571;Resets: 4 visitNo: 224 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;31;TO;TO;Resets: 0 visitNo: 1552917 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;18;TO;TO;Resets: 0 visitNo: 1753816 candSize: 2499

scale.pm(N=10,M=50);bold05;72;1;3;Resets: 1 visitNo: 74 candSize: 50

scale.pm(N=10,M=50);bold05;65;7;96053;Resets: 7 visitNo: 452 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;30;TO;TO;Resets: 0 visitNo: 1634876 candSize: 2499

scale.pm(N=10,M=50);bold05;90;5;40375;Resets: 5 visitNo: 306 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;29;TO;TO;Resets: 0 visitNo: 1761812 candSize: 2499

scale.pm(N=10,M=50);bold05;83;1;2;Resets: 1 visitNo: 74 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;32;TO;TO;Resets: 0 visitNo: 1683851 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;52;TO;TO;Resets: 0 visitNo: 1559913 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;33;TO;TO;Resets: 0 visitNo: 1609888 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;8;TO;TO;Resets: 0 visitNo: 1619883 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;1;TO;TO;Resets: 0 visitNo: 1645870 candSize: 2499

herman17_oneinit.pm();bold05;41;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

herman17_oneinit.pm();bold05;81;TO;TO;Resets: 0 visitNo: 6154283 candSize: 34

scale.pm(N=10,M=50);bold05;2;6;88983;Resets: 6 visitNo: 429 candSize: 50

scale.pm(N=10,M=50);bold05;20;2;11706;Resets: 2 visitNo: 152 candSize: 50

herman17_oneinit.pm();bold05;61;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

herman17_oneinit.pm();bold05;76;TO;TO;Resets: 0 visitNo: 8785859 candSize: 34

scale.pm(N=10,M=50);bold05;38;3;24934;Resets: 3 visitNo: 237 candSize: 50

scale.pm(N=10,M=50);bold05;1;2;10;Resets: 2 visitNo: 81 candSize: 50

scale.pm(N=10,M=50);bold05;56;2;5434;Resets: 2 visitNo: 137 candSize: 50

scale.pm(N=10,M=50);bold05;19;1;2;Resets: 1 visitNo: 61 candSize: 50

scale.pm(N=10,M=50);bold05;74;2;11477;Resets: 2 visitNo: 146 candSize: 50

herman17_oneinit.pm();bold05;80;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

scale.pm(N=10,M=50);bold05;37;1;2;Resets: 1 visitNo: 74 candSize: 50

scale.pm(N=10,M=50);bold05;9;2;8;Resets: 2 visitNo: 81 candSize: 50

scale.pm(N=10,M=50);bold05;92;2;7157;Resets: 2 visitNo: 140 candSize: 50

scale.pm(N=10,M=50);bold05;55;2;8136;Resets: 2 visitNo: 150 candSize: 50

scale.pm(N=10,M=50);bold05;27;2;9560;Resets: 2 visitNo: 144 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;10;TO;TO;Resets: 0 visitNo: 1902742 candSize: 2499

herman17_oneinit.pm();bold05;42;TO;TO;Resets: 0 visitNo: 6154283 candSize: 34

scale.pm(N=10,M=50);bold05;45;6;92719;Resets: 6 visitNo: 463 candSize: 50

scale.pm(N=10,M=50);bold05;73;2;9253;Resets: 2 visitNo: 159 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;49;TO;TO;Resets: 0 visitNo: 1771807 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;36;TO;TO;Resets: 0 visitNo: 1847769 candSize: 2499

scale.pm(N=10,M=50);bold05;91;2;7793;Resets: 2 visitNo: 150 candSize: 50

scale.pm(N=10,M=50);bold05;63;3;23519;Resets: 3 visitNo: 219 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;48;TO;TO;Resets: 0 visitNo: 1573906 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;9;TO;TO;Resets: 0 visitNo: 1856765 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;47;TO;TO;Resets: 0 visitNo: 1562912 candSize: 2499

scale.pm(N=10,M=50);bold05;81;3;7637;Resets: 3 visitNo: 141 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;50;TO;TO;Resets: 0 visitNo: 1620883 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;70;TO;TO;Resets: 0 visitNo: 1690848 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;51;TO;TO;Resets: 0 visitNo: 1875755 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;26;TO;TO;Resets: 0 visitNo: 1547919 candSize: 2499

scale.pm(N=10,M=50);bold05;99;2;15;Resets: 2 visitNo: 75 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;19;TO;TO;Resets: 0 visitNo: 1617884 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;17;TO;TO;Resets: 0 visitNo: 1735825 candSize: 2499

herman17_oneinit.pm();bold05;59;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

herman17_oneinit.pm();bold05;99;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

herman17_oneinit.pm();bold05;79;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

herman17_oneinit.pm();bold05;94;TO;TO;Resets: 0 visitNo: 5101652 candSize: 34

herman17_oneinit.pm();bold05;98;TO;TO;Resets: 0 visitNo: 4575337 candSize: 34

gridworld.pm(N=50,p=0.999);bold05;28;TO;TO;Resets: 0 visitNo: 1669858 candSize: 2499

herman17_oneinit.pm();bold05;60;TO;TO;Resets: 0 visitNo: 6680598 candSize: 34

gridworld.pm(N=50,p=0.999);bold05;67;TO;TO;Resets: 0 visitNo: 1644871 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;54;TO;TO;Resets: 0 visitNo: 1646870 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;66;TO;TO;Resets: 0 visitNo: 1533926 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;27;TO;TO;Resets: 0 visitNo: 1889748 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;65;TO;TO;Resets: 0 visitNo: 1672857 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;68;TO;TO;Resets: 0 visitNo: 1722832 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;88;TO;TO;Resets: 0 visitNo: 1612887 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;69;TO;TO;Resets: 0 visitNo: 1720833 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;44;TO;TO;Resets: 0 visitNo: 1708839 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;37;TO;TO;Resets: 0 visitNo: 1710838 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;35;TO;TO;Resets: 0 visitNo: 1665860 candSize: 2499

herman17_oneinit.pm();bold05;77;TO;TO;Resets: 0 visitNo: 6154283 candSize: 34

scale.pm(N=10,M=50);bold05;17;1;3;Resets: 1 visitNo: 82 candSize: 50

scale.pm(N=10,M=50);bold05;35;1;3;Resets: 1 visitNo: 65 candSize: 50

scale.pm(N=10,M=50);bold05;53;1;5;Resets: 1 visitNo: 72 candSize: 50

herman17_oneinit.pm();bold05;97;TO;TO;Resets: 0 visitNo: 6154283 candSize: 34

scale.pm(N=10,M=50);bold05;12;4;39189;Resets: 4 visitNo: 286 candSize: 50

scale.pm(N=10,M=50);bold05;71;1;2;Resets: 1 visitNo: 68 candSize: 50

scale.pm(N=10,M=50);bold05;30;2;10085;Resets: 2 visitNo: 146 candSize: 50

scale.pm(N=10,M=50);bold05;89;3;22843;Resets: 3 visitNo: 237 candSize: 50

scale.pm(N=10,M=50);bold05;48;2;9693;Resets: 2 visitNo: 140 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;7;TO;TO;Resets: 0 visitNo: 1604891 candSize: 2499

scale.pm(N=10,M=50);bold05;16;5;47020;Resets: 5 visitNo: 294 candSize: 50

scale.pm(N=10,M=50);bold05;66;3;10123;Resets: 3 visitNo: 131 candSize: 50

scale.pm(N=10,M=50);bold05;84;1;2;Resets: 1 visitNo: 81 candSize: 50

scale.pm(N=10,M=50);bold05;34;2;10;Resets: 2 visitNo: 82 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;46;TO;TO;Resets: 0 visitNo: 2166610 candSize: 2499

herman17_oneinit.pm();bold05;78;TO;TO;Resets: 0 visitNo: 5627967 candSize: 34

gridworld.pm(N=50,p=0.999);bold05;2;TO;TO;Resets: 0 visitNo: 1582902 candSize: 2499

scale.pm(N=10,M=50);bold05;52;1;4;Resets: 1 visitNo: 79 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;85;TO;TO;Resets: 0 visitNo: 2067659 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;72;TO;TO;Resets: 0 visitNo: 1545920 candSize: 2499

scale.pm(N=10,M=50);bold05;70;4;17374;Resets: 4 visitNo: 218 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;84;TO;TO;Resets: 0 visitNo: 2193596 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;45;TO;TO;Resets: 0 visitNo: 1561912 candSize: 2499

scale.pm(N=10,M=50);bold05;88;1;5;Resets: 1 visitNo: 81 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;83;TO;TO;Resets: 0 visitNo: 1872757 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;86;TO;TO;Resets: 0 visitNo: 1624881 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;6;TO;TO;Resets: 0 visitNo: 1760813 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;6;TO;TO;Resets: 0 visitNo: 1746820 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;87;TO;TO;Resets: 0 visitNo: 1761812 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;62;TO;TO;Resets: 0 visitNo: 1654866 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;55;TO;TO;Resets: 0 visitNo: 1721832 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;53;TO;TO;Resets: 0 visitNo: 1931727 candSize: 2499

herman17_oneinit.pm();bold05;95;TO;TO;Resets: 0 visitNo: 7733229 candSize: 34

scale.pm(N=10,M=50);bold05;15;4;42312;Resets: 4 visitNo: 291 candSize: 50

scale.pm(N=10,M=50);bold05;33;5;66385;Resets: 5 visitNo: 365 candSize: 50

scale.pm(N=10,M=50);bold05;51;3;26756;Resets: 3 visitNo: 238 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;25;TO;TO;Resets: 0 visitNo: 1644871 candSize: 2499

scale.pm(N=10,M=50);bold05;69;4;41922;Resets: 4 visitNo: 310 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;64;TO;TO;Resets: 0 visitNo: 1560913 candSize: 2499

herman17_oneinit.pm();bold05;96;TO;TO;Resets: 0 visitNo: 7206913 candSize: 34

gridworld.pm(N=50,p=0.999);bold05;20;TO;TO;Resets: 0 visitNo: 1583901 candSize: 2499

scale.pm(N=10,M=50);bold05;87;3;23;Resets: 3 visitNo: 77 candSize: 50

not_gridworld.pm(N=50,p=0.999);bold05;3;TO;TO;Resets: 0 visitNo: 1903741 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;90;TO;TO;Resets: 0 visitNo: 1628879 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;5;TO;TO;Resets: 0 visitNo: 1555915 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;2;TO;TO;Resets: 0 visitNo: 1671857 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;63;TO;TO;Resets: 0 visitNo: 1758814 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;1;TO;TO;Resets: 0 visitNo: 1838774 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;4;TO;TO;Resets: 0 visitNo: 1663861 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;24;TO;TO;Resets: 0 visitNo: 1545920 candSize: 2549

gridworld.pm(N=50,p=0.999);bold05;24;TO;TO;Resets: 0 visitNo: 1768809 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;5;TO;TO;Resets: 0 visitNo: 1740823 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;80;TO;TO;Resets: 0 visitNo: 1645870 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;73;TO;TO;Resets: 0 visitNo: 1868759 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;71;TO;TO;Resets: 0 visitNo: 1605890 candSize: 2499

scale.pm(N=10,M=50);bold05;13;1;2;Resets: 1 visitNo: 84 candSize: 50

scale.pm(N=10,M=50);bold05;31;3;25;Resets: 3 visitNo: 82 candSize: 50

scale.pm(N=10,M=50);bold05;49;2;7501;Resets: 2 visitNo: 146 candSize: 50

scale.pm(N=10,M=50);bold05;67;4;41168;Resets: 4 visitNo: 312 candSize: 50

scale.pm(N=10,M=50);bold05;85;4;19217;Resets: 4 visitNo: 208 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;3;TO;TO;Resets: 0 visitNo: 1595895 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;43;TO;TO;Resets: 0 visitNo: 1628879 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;82;TO;TO;Resets: 0 visitNo: 1576905 candSize: 2499

scale.pm(N=10,M=50);bold05;14;2;9374;Resets: 2 visitNo: 153 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;38;TO;TO;Resets: 0 visitNo: 1552917 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;21;TO;TO;Resets: 0 visitNo: 1604891 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;8;TO;TO;Resets: 0 visitNo: 1663861 candSize: 2499

scale.pm(N=10,M=50);bold05;32;4;24481;Resets: 4 visitNo: 208 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;23;TO;TO;Resets: 0 visitNo: 1664861 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;20;TO;TO;Resets: 0 visitNo: 1532927 candSize: 2499

scale.pm(N=10,M=50);bold05;50;3;23955;Resets: 3 visitNo: 234 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;81;TO;TO;Resets: 0 visitNo: 1586900 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;19;TO;TO;Resets: 0 visitNo: 1709838 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;22;TO;TO;Resets: 0 visitNo: 1801792 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;42;TO;TO;Resets: 0 visitNo: 1723831 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;42;TO;TO;Resets: 0 visitNo: 1536925 candSize: 2499

scale.pm(N=10,M=50);bold05;68;2;7815;Resets: 2 visitNo: 136 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;98;TO;TO;Resets: 0 visitNo: 1537924 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;23;TO;TO;Resets: 0 visitNo: 1758814 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;91;TO;TO;Resets: 0 visitNo: 1741822 candSize: 2499

scale.pm(N=10,M=50);bold05;86;1;2;Resets: 1 visitNo: 61 candSize: 50

gridworld.pm(N=50,p=0.999);bold05;89;TO;TO;Resets: 0 visitNo: 1676855 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;4;TO;TO;Resets: 0 visitNo: 1621882 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;21;TO;TO;Resets: 0 visitNo: 1918734 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;61;TO;TO;Resets: 0 visitNo: 1553916 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;0;TO;TO;Resets: 0 visitNo: 1845770 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;56;TO;TO;Resets: 0 visitNo: 1803791 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;39;TO;TO;Resets: 0 visitNo: 1719833 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;26;TO;TO;Resets: 0 visitNo: 1787799 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;41;TO;TO;Resets: 0 visitNo: 1582902 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;38;TO;TO;Resets: 0 visitNo: 1623881 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;99;TO;TO;Resets: 0 visitNo: 1564911 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;37;TO;TO;Resets: 0 visitNo: 1658864 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;40;TO;TO;Resets: 0 visitNo: 1546920 candSize: 2549

not_gridworld.pm(N=50,p=0.999);bold05;60;TO;TO;Resets: 0 visitNo: 1803791 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;60;TO;TO;Resets: 0 visitNo: 1805790 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;16;TO;TO;Resets: 0 visitNo: 2065660 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;41;TO;TO;Resets: 0 visitNo: 1651867 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;9;TO;TO;Resets: 0 visitNo: 2183601 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;7;TO;TO;Resets: 0 visitNo: 2032677 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;22;TO;TO;Resets: 0 visitNo: 1518934 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;39;TO;TO;Resets: 0 visitNo: 1576905 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;79;TO;TO;Resets: 0 visitNo: 1713836 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;18;TO;TO;Resets: 0 visitNo: 1692847 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;74;TO;TO;Resets: 0 visitNo: 1565910 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;57;TO;TO;Resets: 0 visitNo: 1555915 candSize: 2549

not_gridworld.pm(N=50,p=0.999);bold05;44;TO;TO;Resets: 0 visitNo: 1655865 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;59;TO;TO;Resets: 0 visitNo: 1570908 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;56;TO;TO;Resets: 0 visitNo: 1626880 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;17;TO;TO;Resets: 0 visitNo: 1567909 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;55;TO;TO;Resets: 0 visitNo: 1601892 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;58;TO;TO;Resets: 0 visitNo: 1658864 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;78;TO;TO;Resets: 0 visitNo: 1615885 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;78;TO;TO;Resets: 0 visitNo: 1686850 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;34;TO;TO;Resets: 0 visitNo: 1645870 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;59;TO;TO;Resets: 0 visitNo: 1623881 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;27;TO;TO;Resets: 0 visitNo: 1587899 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;25;TO;TO;Resets: 0 visitNo: 1744821 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;40;TO;TO;Resets: 0 visitNo: 1541922 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;57;TO;TO;Resets: 0 visitNo: 1638874 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;97;TO;TO;Resets: 0 visitNo: 1817784 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;36;TO;TO;Resets: 0 visitNo: 1648869 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;92;TO;TO;Resets: 0 visitNo: 1739823 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;75;TO;TO;Resets: 0 visitNo: 1936725 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;62;TO;TO;Resets: 0 visitNo: 1618884 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;77;TO;TO;Resets: 0 visitNo: 1570908 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;74;TO;TO;Resets: 0 visitNo: 1644871 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;35;TO;TO;Resets: 0 visitNo: 1610888 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;73;TO;TO;Resets: 0 visitNo: 1701842 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;76;TO;TO;Resets: 0 visitNo: 1758814 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;96;TO;TO;Resets: 0 visitNo: 1615885 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;96;TO;TO;Resets: 0 visitNo: 1934726 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;52;TO;TO;Resets: 0 visitNo: 1755815 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;77;TO;TO;Resets: 0 visitNo: 1651867 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;45;TO;TO;Resets: 0 visitNo: 1627879 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;43;TO;TO;Resets: 0 visitNo: 1555915 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;58;TO;TO;Resets: 0 visitNo: 1698844 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;75;TO;TO;Resets: 0 visitNo: 1817784 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;15;TO;TO;Resets: 0 visitNo: 1959713 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;54;TO;TO;Resets: 0 visitNo: 2225580 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;10;TO;TO;Resets: 0 visitNo: 1732827 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;93;TO;TO;Resets: 0 visitNo: 1727829 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;80;TO;TO;Resets: 0 visitNo: 1626880 candSize: 2499

gridworld.pm(N=50,p=0.999);bold05;95;TO;TO;Resets: 0 visitNo: 1609888 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;92;TO;TO;Resets: 0 visitNo: 1625880 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;53;TO;TO;Resets: 0 visitNo: 1790798 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;91;TO;TO;Resets: 0 visitNo: 1780803 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;94;TO;TO;Resets: 0 visitNo: 1594896 candSize: 2499

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);bold05;14;0;0;Resets: 0 visitNo: 40 candSize: 1

not_gridworld.pm(N=50,p=0.999);bold05;14;TO;TO;Resets: 0 visitNo: 1743821 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;70;TO;TO;Resets: 0 visitNo: 1592897 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;95;TO;TO;Resets: 0 visitNo: 2457464 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold05;63;TO;TO;Resets: 0 visitNo: 1581902 candSize: 2499

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);bold05;32;1;204;Resets: 1 visitNo: 141 candSize: 1

not_gridworld.pm(N=50,p=0.999);bold05;61;TO;TO;Resets: 0 visitNo: 1959713 candSize: 2499

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);bold05;50;3;414;Resets: 3 visitNo: 214 candSize: 1

gridworld.pm(N=50,p=0.999);bold05;76;TO;TO;Resets: 0 visitNo: 1651867 candSize: 2499

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);bold05;68;0;0;Resets: 0 visitNo: 25 candSize: 1

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);bold05;86;0;0;Resets: 0 visitNo: 54 candSize: 1

gridworld.pm(N=50,p=0.999);bold05;93;TO;TO;Resets: 0 visitNo: 1530928 candSize: 2499

